file_name,transcription
000853_gtts_aug1.wav,የፍርድ ቤት ስነስርአት ህግን በመጣስ በችሎት ውስጥ ሁከት የፈጠረ ወይም የዳኞችን ክብር የሚነካ ንግግር የተናገረ ማንኛውም ሰው ያለ ተጨማሪ ክስ ምስረታ በዳኞቹ ትእዛዝ ብቻ እስከ አንድ ወር ሊደርስ በሚችል ቀላል እስራት እንዲቀጣ ሊደረግ እንደሚችል በህጉ ተደንግግዋል ።
000664_ameha_aug1.wav,አንድ ዳኛ በጉዳዩ ላይ ተገቢውን ትኩረት ካልሰጠ እና ያለ አግባብ ውሳኔ ከሰጠ የዳኝነት ስህተት ሊሆን ይችላል።
000829_mekdes.wav,የክስ መዝገብ ማለት በአንድ የወንጀል ወይም የሲቪል ጉዳይ ላይ የተሰበሰቡትን ሁሉንም ሰነዶች፣ ማስረጃዎች፣ የፍርድ ቤት ትእዛዞች እና የክስ ሂደቶችን ያካተተ ይፋዊ የፍርድ ቤት መዝገብ ነው።
000420_mekdes_aug1.wav,ሁለት መቶ አርባ ዘጠኝ። የአስተዳደር ውሳኔዎችን የሚሰጥ አካል ውሳኔውን የሰጠበትን ምክንያት በጽሁፍ ለተጎዳው አካል የማሳወቅ ግዴታ አለበት።
000597_mekdes.wav,የውል ፍጻሜ ማለት በሁለቱም ወገኖች የውል ግዴታዎች ሙሉ በሙሉ ከተፈጸሙ በኋላ የሚከሰት ሁኔታ ማለት ነው።
000458_ameha.wav,የህገመንግስት ማሻሻያ ሲደረግ የሚከተሉት ነገሮች በግልጽ መገለጽ አለባቸው አንደኛ የማሻሻያው አላማ ሁለተኛ የሚሻሻሉት አንቀጾች ሶስተኛ የማሻሻያው ተጽእኖ እና አራተኛ የማሻሻያ ሂደቱ።
000312_mekdes.wav,የሽያጭ ክፍያ ማለት በሽያጭ ውል መሰረት የሚከፈለው አጠቃላይ ገንዘብ ማለት ነው።
000649_ameha.wav,አንድ ንብረት ባለቤት የንብረት ይዞታውን የመጠቀም መብቱን ለጊዜው ለሌላ ወገን ካስተላለፈ ይህ ዝውውር የጽሁፍ ስምምነት ካልተደረገበት ወይም በህግ በተቀመጠው አሰራር መሰረት ካልተመዘገበ በስተቀር ህጋዊ ተቀባይነት የለውም።
000365_mekdes_aug1.wav,የውል ማቋረጫ ክፍያ ማለት ተዋዋይ ወገኖች ውሉን ያለበቂ ምክንያት ካቋረጡ ለሌላኛው ወገን እንዲከፍሉ በውሉ ላይ አስቀድመው የተስማሙበት የገንዘብ መጠን ሲሆን ይህም መጠን ከሚደርሰው ጉዳት ጋር ተመጣጣኝ መሆን ይኖርበታል ።
000321_mekdes_aug1.wav,የፍርድ ቤቱ ዳኛ የመጨረሻውን የፍርድ ውሳኔ ከማሰማቱ በፊት ሁሉንም ማስረጃዎች፣ ምስክርነቶችንና የህግ ክርክሮችን በጥልቀት መመርመርና መገምገም ይኖርበታል።
000629_mekdes_aug1.wav,የቅድሚያ ክፍያ ማለት በውሉ መጀመሪያ የሚከፈል እና ከጠቅላላው ዋጋ ላይ የሚቀነስ ገንዘብ ማለት ነው።
000914_mekdes.wav,አንድ መቶ ስልሳ ሁለት። የመንግስት ንብረት አስተዳደር ህግ የመንግስት ንብረቶችን በአግባቡ ለመጠቀም እና ብክነትን ለመከላከል የሚያስችሉ ደንቦችን ያስቀምጣል።
000468_mekdes.wav,የይርጋ ክርክር ማለት የአቃቤ ህግ ክስ ህግ በተቀመጠው ጊዜ ውስጥ አለመቅረቡን በማስረጃ ተደግፎ ክሱን ለመሰረዝ የሚቀርብ ህጋዊ የመከራከሪያ ነጥብ ነው።
000598_ameha.wav,የመንግስት ቁጥጥር ማለት የመንግስት አካላት በህዝብ ስም ህግንና ደንብን በማስፈጸም የህዝብን ጥቅም ማስጠበቅ ነው።
000394_ameha.wav,የጉልበት ማህበራት ማለት የሰራተኞችን መብትና ጥቅምን ለማስከበር የተቋቋሙ ድርጅቶች ሲሆኑ ከአሰሪዎች ጋር በጋራ ይደራደራሉ።
000536_gtts.wav,የአዋጅ ድንጋጌው በደንብ ካልተብራራ እና ለህዝብ ግልጽ ካልሆነ የህግ አፈጻጸሙ ችግር ይገጥመዋል።
000720_gtts.wav,የክልል ኢንቨስትመንት ኮሚሽን በክልሉ ውስጥ የሚከናወኑ የኢንቨስትመንት ስራዎችን የመደገፍ እና የኢንቨስትመንት ፈቃድ የመስጠት ስልጣን ያለበት ሲሆን ባለሀብቶች የመሬትና የመሰረተ ልማት አገልግሎት እንዲያገኙ ያመቻቻል ።
000333_ameha_aug1.wav,አንድ የፍርድ ቤት ውሳኔ የህግ የበላይነት መርህን ካልተከተለ እና ከህገ መንግስቱ ጋር የሚጋጭ ከሆነ ውሳኔው ህጋዊ ተቀባይነት አይኖረውም።
000409_ameha_aug1.wav,የግብር ከፋይ የመለያ ቁጥር ማግኛ ሂደት የሚጀምረው የንግድ ስራ ሲመሰረት ሲሆን ይህም ለታክስ አላማ የግድ ነው።
000059_mekdes_aug1.wav,የታክስ አስተዳደር አዋጅ ቁጥር ዘጠኝ መቶ ሰባ አምስት አንቀጽ ስድሳ አምስት አስር አንድ እንደሚደነግገው ማንኛውም ግብር ከፋይ የታክስ ባለስልጣኑ የሚሰጠውን የታክስ ማሳወቂያ ደብዳቤ አላግባብ ነው ብሎ ካመነ በሰላሳ ቀናት ውስጥ በጽሁፍ ቅሬታውን የማቅረብ መብት ያለው ሲሆን ባለስልጣኑም ለቅሬታው ምላሽ የመስጠት ግዴታ እንዳለበት ይታወቃል ።
000256_ameha.wav,የፌደራል የግብር ህጎች የሚከተሉትን ዋና ዋና ክፍሎች ይይዛሉ አንደኛ የገቢ ግብር ሁለተኛ የተጨማሪ እሴት ታክስ ሶስተኛ ኤክሳይዝ ታክስ አራተኛ የጉምሩክ ቀረጥ እና አምስተኛ የአካባቢ ግብር።
000969_ameha_aug1.wav,ይህ በአለም አቀፍ ደረጃ የተደረገው የዱር እንስሳት ጥበቃ ስምምነት በተለይም የመጥፋት አደጋ የተጋረጠባቸውን ዝርያዎች ከህገወጥ ንግድ ለመጠበቅ እና የተፈጥሮ ሀብቶችን ለመንከባከብ የተደረገ የጋራ ስምምነት ሲሆን ሀገራቱም ይህንን ስምምነት ለመተግበር በድንበር አካባቢ ጥብቅ ቁጥጥር ለማድረግ ቃል ገብተዋል ።
000685_mekdes.wav,የህግ ድጋፍ ማለት ለፍርድ ቤት የመቅረብ አቅም ለሌላቸው ወይም የህግ እውቀት ለሌላቸው ግለሰቦች በመንግስት ወይም በበጎ አድራጎት ድርጅቶች የሚሰጥ የጠበቃ አገልግሎት ነው።
000342_mekdes_aug1.wav,የውል ስምምነት ማለት ሁለት ወይም ከዚያ በላይ የሆኑ ሰዎች በመካከላቸው የህግ ግዴታን ለመፍጠር ወይም ለማቋረጥ ወይም ለመለወጥ የሚያደርጉት በፈቃደኝነት ላይ የተመሰረተ ግልጽ የሆነ ስምምነት ነው ።
000635_ameha.wav,የህግ ድጋፍ ማእከል አላማ ህግ የማያውቁ ወይም ጠበቃ ለማቆም አቅም የሌላቸውን ዜጎች በነጻ ማማከር እና በፍርድ ቤት መከላከል ሲሆን ይህ አገልግሎት በተለይ ለሴቶች ለህጻናት እና ለአካል ጉዳተኞች ቅድሚያ በመስጠት ፍትህ ለሁሉም ተደራሽ እንዲሆን ለማድረግ የሚሰራ ተቋም ነው ።
000708_ameha.wav,በአንቀጽ ሶስት መቶ አራት አስር ዘጠኝ መሰረት ማንኛውም ሰው በህገ ወጥ መንገድ የደን ሀብትን ያወደመ ወይም የደን ምርቶችን ያለፈቃድ ለንግድ ያዋለ እንደሆነ ድርጊቱ የአካባቢ ጥበቃ ህግን የሚጻረር በመሆኑ በገንዘብ ወይም በእስራት የሚቀጣ ሲሆን በተጨማሪም የወደመውን ደን በራሱ ወጪ እንዲተካ ወይም ተመጣጣኝ ካሳ እንዲከፍል ይገደዳል ።
000010_mekdes.wav,አንድ የንግድ ድርጅት የአክሲዮን ድርሻውን ለሌላ ሰው በሚያስተላልፍበት ወቅት የሚደረገው የሽያጭ ውል በውልና ማስረጃ መረጋገጥ ያለበት ሲሆን ዝውውሩም በንግድ መዝገብ ላይ ተመዝግቦ ለህዝብ ይፋ እስካልተደረገ ድረስ ዝውውሩ ለሶስተኛ ወገኖች ተፈጻሚ እንደማይሆን እና ህጋዊ ዋጋ እንደማይኖረው በኢትዮጵያ የንግድ ህግ ላይ ተደንግጓል ።
000485_mekdes.wav,የወንጀል ክስ ከተመሰረተ በኋላ ተከሳሹ ጥፋተኛ ሆኖ ከተገኘ ፍርድ ቤቱ ቅጣቱን ከመወሰኑ በፊት የተጎጂውን ሁኔታ እና የወንጀሉን ማህበራዊ ተጽእኖ ግምት ውስጥ ማስገባት ያለበት ሲሆን ይህም ፍትሀዊ የሆነ የካሳ እና የቅጣት ውሳኔ ለመስጠት በሚያስችል መልኩ በጥንቃቄ መከናወን ያለበት አስፈላጊ ተግባር ነው ።
000209_mekdes_aug1.wav,የአለም አቀፍ የጤና ጥበቃ ድርጅት መመሪያዎች ማለት አዳዲስ መድሃኒቶች ለገበያ ከመቅረባቸው በፊት ሊያልፍዋቸው የሚገቡ የጥራት እና የደህንነት ምርመራዎችን የሚወስን ህጋዊ ሰነድ ሲሆን ይህም የህዝብን ጤና ከአደገኛ መድሃኒቶች ለመጠበቅ የሚረዳ የህግ ድንጋጌ ነው ።
000139_mekdes.wav,የብድር ዋስትና ሰጪ ማለት ተበዳሪው እዳውን ካልከፈለ እኔ እከፍላለሁ ብሎ ለባለገንዘቡ ቃል የሚገባ ሰው ሲሆን ተበዳሪው ባለመክፈሉ ምክንያት ዋስትና ሰጪው ክፍያውን ከፈጸመ በኋላ ወደ ተበዳሪው ተመልሶ የከፈለውን ገንዘብ ይጠይቃል ።
000388_mekdes_aug1.wav,የፈጠራ ባለቤትነት ማለት የአንድን ፈጠራ ብቸኛ መብት የሚያረጋግጥ ህጋዊ ሰነድ ማለት ነው።
000622_gtts_aug1.wav,በወንጀለኛ መቅጫ ህግ አንቀጽ ዘጠኝ መቶ አስር መሰረት በህገ ወጥ መንገድ የተገኙ ንብረቶችን ህጋዊ አስመስሎ ማቅረብ ወይም የገንዘብ ማጠብ ወንጀል መፈጸም በሀገር ኢኮኖሚ ላይ ትልቅ ጉዳት የሚያደርስ በመሆኑ ተከሳሹ ንብረቱ ከመወረሱም በላይ በከባድ እስራት እንዲቀጣ ይደረጋል ።
000824_ameha.wav,የውል ማሻሻያ ማለት በተዋዋይ ወገኖች ስምምነት አንድ ነባር ውል አዲስ ሁኔታዎችን ለማካተት ወይም የነባሩን ውል አንዳንድ ክፍሎችን ለመለወጥ የሚደረግ ህጋዊ ለውጥ ነው።
000717_gtts_aug1.wav,በኢንቨስትመንት አዋጁ መሰረት የውጭ እና የአገር ውስጥ ባለሀብቶች በእኩልነት እንዲስተናገዱ እና የህግ ድጋፍ እንዲያገኙ ታስቦ የተደነገገ ነው።
000845_mekdes_aug1.wav,የንብረት ግዴታ መወጣት ካልተቻለ አበዳሪው በህግ በተፈቀደው መንገድ የመያዣ ንብረቱን ይሸጣል።
000687_gtts.wav,አንድ የመንግስት ተቋም የስራ ማስኬጃ ህጎችን ሳይተገብር ቢቀር እና ይህ በኦዲት ምርመራ ከተረጋገጠ ተቋሙ ለህግ ተጠያቂ ይሆናል።
000935_gtts_aug1.wav,አንድ ግለሰብ የውርስ መብት እንዲኖረው ከተፈለገ ኑዛዜው በህግ ፊት የጸና መሆን ያለበት ሲሆን ኑዛዜው በምዋቹ በራሱ እጅ የተጻፈ ወይም በምስክሮች ፊት የተረጋገጠ መሆኑን ፍርድ ቤት ማረጋገጥ ይኖርበታል ።
000581_gtts.wav,የግል ውስን ማህበር አባላት ቁጥር ከሁለት በታች እና ከሀምሳ በላይ መሆን የለበትም ተብሎ በህጉ የተገደበ ሲሆን የአባላቱ ተጠያቂነትም በማህበሩ ውስጥ ባላቸው መዋጮ መጠን ብቻ የተወሰነ መሆኑ ልዩ መለያው ነው ።
000382_mekdes_aug1.wav,አንድ የንግድ ባንክ በውጭ አገር የሚገኙ ቅርንጫፎቹን ለማስተዳደር እና የውጭ ምንዛሬ ዝውውሩን ለመቆጣጠር እንዲችል ከብሄራዊ ባንክ ልዩ መመሪያ የሚሰጠው ሲሆን ይህም መመሪያ የውጭ ምንዛሬ ግኝት እና አጠቃቀምን በሚመለከት ጥብቅ ቁጥጥር የሚያደርግ እና ማንኛውም ህገወጥ የገንዘብ ዝውውር እንዳይኖር የሚከላከል የፋይናንስ መዋቅር ነው ።
000070_ameha.wav,የመሬት ባለቤትነት መብት የሚረጋገጠው በመንግስት በተሰጠ የመሬት ካርታ ወይም የይዞታ ሰነድ ሲሆን ይህም የባለቤቱን ማንነት እና የመሬቱን ወሰን በግልጽ ያስቀምጣል።
000260_mekdes.wav,ማንኛውም ሰው በስሙ የተመዘገበን ንብረት ለሌላ ሰው ለማስተላለፍ ሲፈልግ የሽያጭ ወይም የስጦታ ውል በጽሁፍ ማዘጋጀት እና ይህንን ውል በሚመለከተው የመንግስት አካል ፊት ቀርቦ በማረጋገጥ የባለቤትነት ስም ዝውውር መፈጸም እንዳለበት በህግ በግልጽ ተቀምጥዋል ።
000800_mekdes.wav,የአይፒአር ጥበቃ ማለት የአእምርዋዊ ንብረት መብቶችን ከጥሰት የመከላከል ሂደት ማለት ነው።
000453_gtts_aug1.wav,የግዴታ ጥሰት ማለት አንድ አካል በውል ወይም በሌላ ህጋዊ ግንኙነት የተጣለበትን ሃላፊነት የማይፈጽምበት ሁኔታ ሲሆን ለዚህም ህጋዊ ቅጣት ይኖረዋል።
000591_gtts.wav,ይህ የፍርድ ቤት ትእዛዝ እንደሚያመለክተው ማንኛውም አይነት የመሬት ግንባታ በክርክር ላይ ባለው ቦታ ላይ እንዳይከናወን የታገደ ሲሆን ይህን ትእዛዝ በመተላለፍ ግንባታ የሚቀጥል ወገን በፍርድ ቤት መናቅ ወንጀል ይጠየቃል ።
000906_mekdes.wav,የህግ ማእቀፍ ማለት የአንድን አገር የህግ ስርአት የሚገዛ የህጎች ድንጋጌዎች ደንቦች እና ስርአቶች ስብስብ ሲሆን ይህም የፍትህ አስተዳደርን ይመራል።
000784_ameha.wav,የኪራይ ውል ስምምነት በተከራይ እና አከራይ መካከል የተደረሰበት ስምምነት ሲሆን ይህም የክፍያ ሁኔታዎችን እና የውሉን ጊዜ ያካትታል።
000213_ameha_aug1.wav,ውል የሚያስከትለው ውጤት ማለት በህግ ተፈጻሚነት ያለው የሁለት ወይም ከዚያ በላይ ወገኖች ስምምነት ነው።
000096_mekdes.wav,የጉዲፈቻ ውል ማለት አንድ ሰው የሌላውን ልጅ እንደራሱ ልጅ አድርጎ ለመቀበልና ለማሳደግ የሚያደርገው ህጋዊ ስምምነት ሲሆን ይህም ውል በልጁ ወላጆች ወይም አሳዳጊዎች ስምምነት ላይ ተመስርቶ በፍርድ ቤት ሲጸድቅና በልጁ የልደት ምስክር ወረቀት ላይ ሲሰፍር ይጸናል ።
000679_mekdes_aug1.wav,የአቃቤ ህግ የመጨረሻ ክስ ሲቀርብ የሚከተሉትን መረጃዎች ማካተት አለበት አንደኛ የወንጀሉን ዝርዝር ባህሪ ሁለተኛ የተከሳሹን ሙሉ ማንነት ሶስተኛ የተፈጸመበትን ቦታና ጊዜ እና አራተኛ ለክሱ የሚያስፈልጉ የህግ ድንጋጌዎችን መጥቀስ አለበት።
000849_ameha_aug1.wav,የሀገራዊ ደህንነት ጉዳዮች የመንግስትን ስልጣን ቢያሰፉም የዜጎችን ህገመንግስታዊ መብቶች እና ነጻነቶች መገደብ ያለባቸው በህግ በተደነገገው ወሰን ውስጥ ብቻ ነው።
001005_ameha.wav,አንድ ሰው በሌላ ሰው ላይ የደረሰውን ጉዳት ለማካካስ የሚገደደው ድርጊቱ በእሱ ጥፋት የተፈጸመ መሆኑ ሲረጋገጥ እና በድርጊቱ ምክንያት ጉዳቱ መድረሱ በበቂ ሁኔታ ሲያስረዳ ሲሆን የካሳው መጠን ደግሞ በደረሰው ትክክለኛ ጉዳት ላይ ተመስርቶ ይሰላል ።
000880_mekdes.wav,ሁለት መቶ ሃምሳ ስምንት። የመንግስት ንብረት አስተዳደር ህግ የመንግስት ንብረቶችን በአግባቡ ለመጠቀም እና ብክነትን ለመከላከል የሚያስችሉ ደንቦችን ያስቀምጣል።
000192_mekdes.wav,የታክስ አስተዳደር አዋጅ ቁጥር ዘጠኝ መቶ ሰባ አምስት አንቀጽ ስድሳ አስር አምስት እንደሚያመለክተው ማንኛውም ግብር ከፋይ የታክስ ባለስልጣኑ የሚሰጠውን የታክስ ማሳወቂያ ደብዳቤ ከተቀበለ በኋላ ባሉት ሰላሳ ቀናት ውስጥ ግብሩን የመክፈል ወይም ቅሬታ የመንግስት መብቱ የተጠበቀ ቢሆንም እነዚህን ሳያደርግ ቢቀር ግን ንብረቱ ሊታገድ ይችላል ።
000280_mekdes.wav,ማንኛውም ተጋቢ በጋብቻው ወቅት ያፈራውን የግል ንብረት ለትዳር አጋሩ በጽሁፍ ካልሰጠ ወይም በኑዛዜ ካላስተላለፈ በስተቀር የጋራ ንብረት ተደርጎ ሊወሰድ እንደማይችል እና የንብረት ክፍፍል በሚመጣበት ጊዜም በግል ይዞታነት እንደሚቆይ በህጉ አንቀጽ ሶስት መቶ አራት አስር ሰባት ላይ ተደንግጓል ።
000533_ameha_aug1.wav,የፌደራል ህገመንግስቱ የክልሎችን ስልጣን ሲደነግግ የሚከተሉትን የፌደራል ስርአት መርሆዎች ያስቀምጣል አንደኛ የራስ ገዝ አስተዳደር መብት ሁለተኛ የጋራ ህገመንግስቱን የማክበር ግዴታ ሶስተኛ በፌደራል እና በክልሎች መካከል የህግ የበላይነት ስርጭት እና አራተኛ የሀገራዊ አንድነት ማረጋገጥ።
000682_mekdes.wav,የፍትሀብሄር ስነ ስርአት ህጉ እንደሚያዘው አንድ ክስ በፍርድ ቤት በሚታይበት ወቅት ተከራካሪ ወገኖች የራሳቸውን ምስክሮች የመጥራት እና የማሰማት መብት ያላቸው ሲሆን ፍርድ ቤቱም ምስክሮቹን ሰምቶ እና ማስረጃዎቹን በአግባቡ መዝኖ በጭብጡ ላይ ተገቢውን ውሳኔ የመስጠት ከፍተኛ የሆነ ሀላፊነት ያለበት አካል ነው ።
000617_gtts.wav,ፍርድ ቤቱ የይግባኝ አቤቱታውን በተገቢው ጊዜ የተቀበለ እንደሆነና ይግባኝ ሰሚው አካል ህጉን በስህተት ተርጉሞታል የሚል እምነት ካለው ውሳኔውን ሊሽረው ይችላል።
000982_mekdes.wav,የንግድ ስራን ለማስፋፋት የሚደረግ ማንኛውም ኢንቨስትመንት ተጨማሪ የግብር ማበረታቻ ሊያገኝ የሚችል ሲሆን ይህም በኢንቨስትመንት ኮሚሽን በሚሰጥ የምስክር ወረቀት ይረጋገጣል ።
000910_mekdes_aug1.wav,የሲቪል ሰርቪስ ሰራተኞች የስራ አፈጻጸም ግምገማ በየስድስት ወሩ መከናወን ያለበት ሲሆን ግምገማውም ግልጽ እና በማስረጃ ላይ የተመሰረተ እንዲሁም ሰራተኛው እንዲያውቀው መደረግ አለበት ።
000184_ameha.wav,በአለም አቀፍ የኮንትራት ህግ መሰረት አንድ ውል ተፈጻሚ ሊሆን የሚችለው ተዋዋይ ወገኖች በነጻ ፍቃዳቸው የተስማሙበት እና የውሉ አላማ ህጋዊ ሆኖ ሲገኝ ብቻ ሲሆን ነገር ግን በውሉ ውስጥ የተጠቀሱት ግዴታዎች የሌላን ሶስተኛ ወገን መብት የሚጋፉ ከሆኑ ወይም ከአለም አቀፍ የህዝብ ሞራል ጋር የሚቃረኑ ከሆኑ ውሉ ዋጋ አልባ ይሆናል ።
000030_ameha.wav,የሰራተኛው የሙከራ ጊዜ በህጉ በተደነገገው ጊዜ ውስጥ መሆን ያለበት ሲሆን ከዚህ በላይ መሆን አይፈቀድም።
000328_ameha.wav,የፌደራል መንግስት በአስቸኳይ ጊዜ አዋጅ ወቅት የሚወስዳቸው እርምጃዎች በህገመንግስቱ የተደነገጉትን የሰብአዊ መብቶች መሰረታዊ ዋስትናዎች መጣስ የለባቸውም።
000506_ameha_aug1.wav,በአንቀጽ ስምንት ሺህ ዘጠኝ መቶ አስራ ሁለት መሰረት ማንኛውም ሰው በህገ ወጥ መንገድ የተገኘ ገንዘብን ህጋዊ ለማስመስል የሞከረ እንደሆነ ወይም በገንዘብ ማጠብ ወንጀል የተሳተፈ እንደሆነ ገንዘቡ ለመንግስት እንዲወረስ እና ግለሰቡ በጽኑ እስራት እንዲቀጣ ፍርድ ቤቱ ይወስናል ።
000054_ameha.wav,የውል መቋረጥ ማለት በህጉ በተደነገገው መሰረት አንድ ውል በስምምነት ወይም በፍርድ ቤት ውሳኔ ተግባራዊነቱ የሚቆምበት ህጋዊ ሂደት ነው።
000023_mekdes_aug1.wav,የአክሲዮን ማህበር ዳይሬክተሮች ቦርድ አባላት በማህበሩ ጠቅላላ ጉባኤ የሚመረጡ ሲሆን ማህበሩን ወክለው ውሳኔዎችን የማሳለፍ እና ስራ አስኪያጁን የመቆጣጠር ስልጣን ያላቸው እና ለሚያደርጉት ስህተት በማህበሩ ፊት ተጠያቂ ይሆናሉ ።
000101_ameha_aug1.wav,የፍትሀብሄር ክስ ይግባኝ የሚቀርበው የመጀመሪያው ፍርድ ቤት ውሳኔ ትክክል አይደለም ብሎ ያመነ ወገን በህጉ በተቀመጠው የጊዜ ገደብ ውስጥ ለከፍተኛ ፍርድ ቤት በጽሁፍ ጥያቄ ሲያቀርብ ነው።
000549_mekdes_aug1.wav,የታክስ አስተዳደር አዋጅ ቁጥር ዘጠኝ መቶ ሰባ አምስት አንቀጽ ሃያ አንድ አስር ሁለት እንደሚደነግገው ማንኛውም ግብር ከፋይ የታክስ ባለስልጣኑን ውሳኔ በመቃወም ለይግባኝ ሰሚ ጉባኤ አቤቱታ ሲያቀርብ አቤቱታው በህግ እና በመረጃ የተደገፈ መሆን ያለበት ሲሆን ጉባኤውም በሰላሳ ቀናት ውስጥ ውሳኔ የመስጠት የህግ ግዴታ አለበት ።
