file_name,audio_path,transcription,domain,voice,prediction,confidence,inference_time,wer,cer,ser
000862_gtts_aug1.wav,Dataset_4.0h/audio/000862_gtts_aug1.wav,በወንጀል ህግ አንቀጽ አምስት መቶ አስር መሰረት በሰዎች መካከል ግጭት እንዲነሳ የሚቀሰቅስ ንግግር ማድረግ ወይም የጥላቻ ንግግርን በመገናኛ ብዙሀን ማሰራጨት በህግ የሚያስቀጣ ወንጀል ሲሆን ተከሳሹ ድርጊቱን የፈጸመው ሆን ብሎ ረብሻ እንዲነሳ ለማድረግ መሆኑ ከተረጋገጠ ቅጣቱ ከፍተኛ ይሆናል ።,Unknown,Unknown,በወንጀል ህግ አንቀጽ አምስት መቶአስር መሰረት በሰዎች መካከል ግጭት እንዲነሳ የሚቀሰቅስ ንግግር ማድረግ ወይም የጥላቻ ንግግርን በመገናኛ ብዙሀን ማሰራጫልበህብ የሚያስቀጣ ወንጀልሲሆን ተከሳሹ ድርጊቱን የፈጸመው ሆንብሎ ረብሻ እንዲነሳ ለማድረግ መሆኑ ከተረጋገጠቅጣቱ ከፍተኛ ይሆናል,0.983722984790802,1.3563778400421143,0.2894736842105263,0.02702702702702703,1.0
000269_ameha_aug1.wav,Dataset_4.0h/audio/000269_ameha_aug1.wav,የአለም አቀፍ የወንጀለኞች ፍርድ ቤት ሮም ስታትዩት ማለት የዘር ማጥፋትን በሰው ልጆች ላይ የሚፈጸሙ ወንጀሎችን የጦር ወንጀሎችን እና የጥቃት ወንጀሎችን የሚፈጽሙ ግለሰቦችን በቁጥጥር ስር ለማዋል እና ለፍርድ ለማቅረብ የተቋቋመ የቋሚ ፍርድ ቤት መመስረቻ ሰነድ ሲሆን ይህም የአለም አቀፍ ፍትህን ለማረጋገጥ የታለመ ነው ።,Unknown,Unknown,ሁየአለም አቀፍ የወንጀለኞች ፍርድ ቤት ሮም ስታቲዩት ማለት የዘር ማጥፋትን በሰው ልጆች ላይ የሚፈጸሙ ወንጀሎችን የጦር ወንጀሎችንና የ ጥቃት ወንጀሎችን የሚፈጽሙ ግለሰቦችን በቁጥጥር ስር ለመዋል እና ለፍርድ ለማቅረብ የተቋቋሚ የቋሚፍርድ ቤት መመስረቻ ስነድ ሲሆን ይህም የአለምአቀፍትን ለማረጋገት የታለምነው,0.9784095287322998,0.9496510028839111,0.3953488372093023,0.06832298136645963,1.0
000201_ameha_aug1.wav,Dataset_4.0h/audio/000201_ameha_aug1.wav,የህግ ውክልና ዋና ዋና ግዴታዎች የሚከተሉት ናቸው አንደኛ የደንበኛውን ጥቅም መጠበቅ ሁለተኛ ሚስጥራዊነትን ማክበር ሶስተኛ የህግ ምክር መስጠት እና አራተኛ በፍርድ ቤት መወከል የሚሉት ናቸው።,Unknown,Unknown,የህግእክልና ዋና ዋና ግዴታዎች የሚከተሉት ናቸው አንደኛ የደንበኛውን ጥቅም መጠበቅ ሁለተኛ ምስጢራዊነትን ማክበር ሶስተኛ የህግ ምክር መስጠት እና አራተኛ በፍርድቤት መወከል የሚሉት ናቸው,0.9829484224319458,0.6038739681243896,0.24,0.041237113402061855,1.0
000161_ameha.wav,Dataset_4.0h/audio/000161_ameha.wav,የተባበሩት መንግስታት ድርጅት የጸጥታው ምክር ቤት በአንድ ሀገር ላይ የሚወሰድ የሰላም ማስከበር ስራ ውጤታማ እንዲሆን የሁለቱንም ተከራካሪ ወገኖች ፍቃደኝነት ማግኘት አስፈላጊ መሆኑን እና በገለልተኝነት እንዲሁም የሀይል እርምጃን ለመከላከያ ብቻ በመጠቀም መርህ ላይ ተመስርቶ ሊከናወን እንደሚገባ በድጋሚ ያረጋግጣል ።,Unknown,Unknown,የተባበሩት መንግስታት ድርጅት የጸጥታው ምክር ቤት በአንድሀገር ላይ የሚወሰድ የሰላም ማስከበር ስራ ውጤታማ እንዲሆን የሁለቱንም ተከራካሪ ወገኖች ፍቃደኝነት ማግኘት አስፈላጊ መሆኑን እና በገለልተኝነት እንዲሁም የሀይል እርምጃን ለመከላከያ ብቻ በመጠቀም መርህ ላይ ተመስልቶ ሊከናወን እንደሚገባ በድጋሚያረጋግጣል,0.9844468832015991,0.9620261192321777,0.15789473684210525,0.012269938650306749,1.0
000555_ameha_aug1.wav,Dataset_4.0h/audio/000555_ameha_aug1.wav,የገንዘብ ዝውውር በብሄራዊ ባንክ ቁጥጥር ስር ነው።,Unknown,Unknown,የቅሌገንዘብ ዝውር ለብሄራዊ ባንክ ቁጥርጥርስር ነው,0.9779323935508728,0.2371828556060791,0.8571428571428571,0.23076923076923078,1.0
000729_gtts_aug1.wav,Dataset_4.0h/audio/000729_gtts_aug1.wav,የአለም አቀፍ የንግድ ክርክር ሽምግልና ስምምነት መሰረት በሁለት የግል ኩባንያዎች መካከል የሚነሳ ማንኛውም የውል አለመግባባት በገለልተኛ ዳኞች እንዲታይ የሚደረግ ሲሆን የዳኞቹ ውሳኔም በመጨረሻነት በሁለቱም ወገኖች ላይ ተፈጻሚነት እንደሚኖረው እና ውሳኔውም በሀገሪቱ ፍርድ ቤቶች በኩል እንደሚፈጸም በዝርዝር ይደነግጋል ።,Unknown,Unknown,የአለማቀት የንግድክርትርሽምግልና ስምምነት መሰራች በሁለት የግልኩባንያዎች መካከል የሚነሳ ማንኛውም የውላለመግባባት በገለልተኛ ዳኞች እንዲታይየሚደረግ ሲሆን የዳኞቹውሳኔ ም በመጨረሻነት በሁለትም ወገኖች ላይ ተፈጻሚነት እንደሚኖረውና ውሳኔውን በሀገሪቱ ፍርድ ቤቶች በኩል እንደሚፈጸምበዝርዝር ይደነግጋል,0.9878133535385132,1.6191999912261963,0.5526315789473685,0.07228915662650602,1.0
000401_mekdes_aug1.wav,Dataset_4.0h/audio/000401_mekdes_aug1.wav,የጋብቻ ስጦታ ማለት ተጋቢዎች ከመጋባታቸው በፊት ወይም በጋብቻ ወቅት እርስ በእርሳቸው የሚሰጣጡት ንብረት ሲሆን ይህም ስጦታ በጽሁፍ ካልተረጋገጠ ወይም በኑዛዜ ካልተደገፈ በስተቀር ጋብቻው በሚፈርስበት ጊዜ ለጋሹ ንብረቱን መልሶ የመጠየቅ መብት እንደማይኖረው በህጉ ተመልክትዋል ።,Unknown,Unknown,የጋብቻስጦታ ማለት ተጋቢዎች ከመጋባታቸው በፊት ወይም በጋብቻ ወቅት እርስበእርሳቸው የሚሰጣቱትንበትሲሆን ይህም ስጦታ በጽሁፍካልተረጋገጠ ወይም በምዛዜ ካልተደገፈበስተቀርጋብቻው በሚፈርስበት ጊዜ ለጋሹ ንብረቱን መልሶ የመጠየትመት እንደማይኖረው በህጐ ነግተዋል,0.974908173084259,0.751596212387085,0.5294117647058824,0.09090909090909091,1.0
000702_ameha.wav,Dataset_4.0h/audio/000702_ameha.wav,በአንቀጽ አምስት ሺህ አምስት መቶ ሃምሳ አምስት መሰረት ማንኛውም ሰው የሌላውን ሰው የፈጠራ ስራ ወይም የደራሲነት መብት ያለፈቃድ ለግል ጥቅሙ ያዋለ እንደሆነ ድርጊቱ የአእምሮአዊ ንብረት ስርቆት ተደርጎ የሚቆጠር ሲሆን ተጎጂው የካሳ ክፍያ እና ድርጊቱ እንዲቆም የመጠየቅ መብት አለው ።,Unknown,Unknown,በአንቀጽ አምስት ሺ አምስት መቶ ሀምሳ አምስት መሰረት ማንኛውም ሰው የሌላውንሰው የፈጠራ ስራ ወይም የደራሲነት መብት ያለፈቃድ ለግል ጥቅሙ ያዋለ እንደሆነ ድርጊቱ የአእምሮአዊ ንብረት ስርቆት ተደርጐ የሚቆጠር ሲሆን ተጐጂው የካሳ ክፍያ ና ድርጊቱ እንዲቆም የመጠየቅ መብትአለ,0.9808220267295837,0.7668087482452393,0.2564102564102564,0.04895104895104895,1.0
000476_ameha_aug1.wav,Dataset_4.0h/audio/000476_ameha_aug1.wav,በሁለት መንግስታት መካከል የሚደረግ የድንበር ስምምነት ውጤታማ እንዲሆን እና በህግ ፊት ጸንቶ እንዲቆይ ከተፈለገ ስምምነቱ በሁለቱም ሀገራት ይፋዊ ጋዜጣ ላይ ታትሞ መውጣት ያለበት ሲሆን ይህም ሂደት ከተጠናቀቀ በኋላ በሰላሳ ቀናት ውስጥ ለአለም አቀፍ ድርጅት መመዝገብ እንዳለበት በግልጽ ተቀምጥዋል ።,Unknown,Unknown,ግስታ በሁለት መንግስታት መካከል የሚደረግ የድንበር ስምምነት ውጤታማ እንዲሆን እና በህግፊት ጸንቶ እንዲቆይ ከተፈለገ ስምምነቱ ቀረበሁለቱም ሀገራት ይፋዊ ጋዜጣ ላይ ታትሞ መውጣት ያለበት ሲሆን ተጥልህም ሂደት ከተጠናቀቀ በኋላ በሰላሳ ቀናት ውስጥ እጅለአለምአቀፍ ድርጅት መመዝገብ እንዳለበት በግልጽ ተቀምተዋል,0.9814743399620056,1.018927812576294,0.23076923076923078,0.07894736842105263,1.0
000821_mekdes.wav,Dataset_4.0h/audio/000821_mekdes.wav,የውል ማሻሻያ ሰነድ ከዋናው ውል ጋር ተያይዞ የሚቀመጥ እና የውሉ አካል ሆኖ የሚያገለግል ሲሆን በሁለቱ ሰነዶች መካከል ግጭት ቢፈጠር የኋለኛው ወይም አዲሱ ሰነድ በህግ ፊት የበላይነት እንደሚኖረው እንደ አንድ መሰረታዊ መርህ ይታያል ።,Unknown,Unknown,የኡልማሻሻያሰነድ ከዋናው ውልጋር ተያይዞ የሚቀመጥ ና የውሉ አካል ሆኖ የሚያገለግድ ሲሁን በሁለቱ ሰነዶች መካከል ግጭት ቢፈጠር የማልኛው ወይም አዲሱ ሰነድ በህግፊት የበላይነት እንደሚኖረው እንደአንድ መሰረታዊ መሪታ ያል,0.9849182963371277,0.8243350982666016,0.48484848484848486,0.08547008547008547,1.0
000771_mekdes_aug1.wav,Dataset_4.0h/audio/000771_mekdes_aug1.wav,ሶስት መቶ ሰባ። የህዝብ ተወካዮች ምክር ቤት የውጭ ብድር ስምምነቶችን የማጽደቅ ስልጣን ያለው ሲሆን ይህንንም የሀገሪቱን ጥቅም መሰረት በማድረግ ያከናውናል።,Unknown,Unknown,ሶስት መቶሰባ የህዝብ ተወካዮች ምክር ቤት የውጭ ብድርስምምነቶችን የማጽደቅ ስልጣን ያለው ሲሆን ይህንን ም የሀገሪቱን ጥቅምመሰረት በማድረግ ያከናውናል,0.984220564365387,0.4636421203613281,0.45,0.025,1.0
000105_ameha_aug1.wav,Dataset_4.0h/audio/000105_ameha_aug1.wav,በአንቀጽ ዘጠኝ ሺህ ዘጠኝ መቶ ዘጠና ዘጠኝ መሰረት ማንኛውም ሰው በህገ ወጥ መንገድ የጦር መሳሪያ የያዘ ወይም ዝውውር የፈጸመ እንደሆነ ድርጊቱ የሀገርን ሰላም እና ጸጥታ የሚጎዳ በመሆኑ መሳሪያው ለመንግስት እንዲወረስ እና ግለሰቡ ከአምስት እስከ አስር አመት በሚደርስ ጽኑ እስራት እንዲቀጣ የሚል ውሳኔ ይሰጣል ።,Unknown,Unknown,በአንከስዘጠኝ ሺ ዘጠኝ መቶ ዘጠና ዘጠኝ መሰረት ማንኛውም ሰው በህገወጥ መንገድ የጦር መሳሪያ የያዘ ወይም ዝውር የፈጸመ እንደሆነ ድርጊቱ የሀገርን ሰላም ና ጸጥታ የሚጐዳ በመሆኑ መሳሪያው ለመንግስት እንዲወረስ እናገለሰቡ ከአምስት እስከ አስራ አመት በሚደርጽ ንውስራት እንዲቀጣ የሚልውሳን ይሰጣል,0.9812029600143433,0.9054081439971924,0.38636363636363635,0.08333333333333333,1.0
000565_gtts_aug1.wav,Dataset_4.0h/audio/000565_gtts_aug1.wav,የመንግስት ሰራተኞች የህዝብን ጥቅም ለማስጠበቅ የተሾሙ በመሆናቸው ከግል ፍላጎት ነጻ ሆነው መስራት አለባቸው።,Unknown,Unknown,የመንግስት ሰራተኞች የህዝብን ጥቅም ለማስጠበቅ የተሾሙበመሆናቸው ከግል ፍላጐት ነጻ ሆነው መስራት አለባቸው,0.9888423681259155,0.5632131099700928,0.3076923076923077,0.03508771929824561,1.0
000389_ameha.wav,Dataset_4.0h/audio/000389_ameha.wav,የፍርድ ቤት ክፍለ ጊዜ ሲጠናቀቅ የጉዳዩ ፋይሎች ሙሉ በሙሉ መዝጋት ይኖርባቸዋል እና አስፈላጊ ከሆነም የመዝገብ ቤት መላክ አለበት።,Unknown,Unknown,የፍርድ ቤት ክፍለጊዜሲጠናቀቅ የጉዳዩ ፋይሎች ሙሉ በሙሉ መዝጋት ይኖርባቸዋልና አስፈላጊ ከሆነ ም የመዝገትቤት መላክ አለ በት,0.9891678690910339,0.4242832660675049,0.5555555555555556,0.045454545454545456,1.0
000001_mekdes_aug1.wav,Dataset_4.0h/audio/000001_mekdes_aug1.wav,የአለም አቀፍ የባህል ቅርሶች ዝውውር ቁጥጥር ስምምነት ማለት በህገ ወጥ መንገድ የወጡ ቅርሶችን ወደ ነበሩበት ሀገር ለመመለስ እና የቅርሶችን ደህንነት ለመጠበቅ የሚረዱ ደንቦች ስብስብ ሲሆን ይህም የሀገራትን ታሪካዊ ቅርስ እና ባህላዊ ማንነት ለመጠበቅ ወሳኝ እርምጃ ነው ።,Unknown,Unknown,ቀየአለምአቀፍ የባህል ቅርሶፍ ዝውውር ቁጥጥር ስምምነት ማለት በህገወጥ መንገድ የወጡቅርሶችን ወደነበሩበት ሀገር ለመመለስና የቅርሶችን ደህንነት ለመጠበቅ የሚረዱ ደንቦች ስብስብሲሆን ይህም የሀገራትን ታሪካዊቅስና ባህላዊ ማነት ለመጠበክወሳይ እርምጃ ነው,0.9778635501861572,0.6953542232513428,0.5405405405405406,0.06569343065693431,1.0
000976_ameha.wav,Dataset_4.0h/audio/000976_ameha.wav,የቤተሰብ ፍርድ ቤቶች ህጻናትን ከአካልና ከአእምሮ ጥቃት የመጠበቅ ህገ መንግስታዊ ግዴታ አለባቸው።,Unknown,Unknown,የቤተሰብፍርድ ቤቶች ህጻናትን ከአካል ና ከአእምሮ ጥቃት የመጠበቅ ህገመንግስታዊ ግዴታ አለባቸው,0.9900349378585815,0.3637998104095459,0.5833333333333334,0.0196078431372549,1.0
001024_gtts.wav,Dataset_4.0h/audio/001024_gtts.wav,አንድ አገር ከአለም አቀፍ የኢንዱስትሪ ልማት ድርጅት ጋር ባላት ስምምነት መሰረት የማምረቻ ዘርፍዋን ለማሳደግ የሚያስችሉ ፖሊሲዎችን የመቅረጽ እና ለአነስተኛ እና መካከለኛ ኢንተርፕራይዞች የቴክኒክ ድጋፍ የማድረግ ግዴታ ያለባት ሲሆን ድርጅቱም የኢንቨስትመንት ፍሰትን ለማሳደግ የሚያስችሉ ስራዎችን በጋራ የመስራት ሀላፊነት አለበት ።,Unknown,Unknown,አንድ አገር ከ አለምአቀፍ የኢንዱስትሪ ልማት ድርጅት ጋር ባላት ስምምነት መሰረት የማምረቻ ዘድፍዋን ለማሳደግ የሚያስችሉፖሊሲዎችን የመቅረጽ እና ለአነስተኛእና መካከለኛ ኢንተርፕራይዞች የቴክኒክ ድጋፍ የማድረግ ግዴታ ያለባት ሲሆን ድርጅት ም የኢንቨስትመንት ፍሰት ን ለማሳደግ የሚያስችሉስራዎችን በጋራየመስራትሀላፊነት አለበት,0.9845102429389954,1.5393526554107666,0.4358974358974359,0.01744186046511628,1.0
000561_ameha_aug1.wav,Dataset_4.0h/audio/000561_ameha_aug1.wav,የመሬት ይዞታ መብት የሚገኘው በመንግስት ከተሰጠ የመሬት ካርታ ወይም የይዞታ ሰነድ ሲሆን ይህ ሰነድ የመሬቱን ወሰን እና የባለቤቱን መብቶች በግልጽ ያስቀምጣል።,Unknown,Unknown,ት የመሬት ይዞታ መብት የሚገኘው በመንግስት ከተሰጠ የመሬት ካርታ ወይም የይዞታ ሰነድ ሲሆን ነዲህ ሰነድ የመሬቱን ወሰን ና የባለቤቱን መብቶች በግልጽ ያስቀምታል,0.9842349886894226,0.5067148208618164,0.19047619047619047,0.07407407407407407,1.0
000931_mekdes.wav,Dataset_4.0h/audio/000931_mekdes.wav,ዘጠና ስድስት። የአስተዳደር አካላት ውሳኔዎችን በሚሰጡበት ጊዜ የፍትህ መርሆችን ማክበር ያለባቸው ሲሆን ይህም የማስረጃ አሰባሰብ እና የውሳኔ አሰጣጥ ሂደትን ያካትታል።,Unknown,Unknown,ዘጠና ስድስት የአስተዳደር አካላት ውሳኔ ዎችን በሚሰጡበት ጊዜ ኤፍትመርሆችን ማክበር ያለባቸው ሲሆን ይህም የማስረጃ አሰባሰብእና የውሳኔ ሰጣት ሂደትን ያካትታል,0.9875646829605103,0.5015170574188232,0.45,0.06896551724137931,1.0
000080_mekdes.wav,Dataset_4.0h/audio/000080_mekdes.wav,የአስተዳደር ስነ ስርአት ደንብ ማለት የአስተዳደር አካላት ውሳኔዎችን ለመስጠት የሚከተልዋቸውን መርሆዎች እና አሰራሮች የሚያስቀምጥ ሰነድ ነው።,Unknown,Unknown,የአስተዳደር ስነስርአት ደንብ ማለት የአስተዳደር አካላት ውሳኔ ዎችን ለመስጠጥ የሚከተለዋቸው መርሆች እና አሰራሮች የሚያስከምሰነድነው,0.9780810475349426,0.38279128074645996,0.625,0.09333333333333334,1.0
000205_ameha_aug1.wav,Dataset_4.0h/audio/000205_ameha_aug1.wav,ይህ ደንብ የመንግስት አካላት ለተሰጣቸው ስልጣን ሙሉ በሙሉ ተጠያቂ መሆናቸውን ያረጋግጣል።,Unknown,Unknown,ይህ ደንብ የመንግስት አካላት ለተሰጣቸው ስልጣን ሙሉ በሙሉ ተጠያቂ መሆናቸው ን ያረጋግታል,0.9877880811691284,0.2847311496734619,0.2727272727272727,0.0425531914893617,1.0
000034_ameha_aug1.wav,Dataset_4.0h/audio/000034_ameha_aug1.wav,የፌደራል መንግስት የአስቸኳይ ጊዜ አዋጅ የማወጅ ስልጣን በአንቀጽ ዘጠና ሶስት ንኡስ አንቀጽ አንድ መሰረት የተሰጠው ነው።,Unknown,Unknown,የፌዴራል መንግስት የአስቸኳይ ጊዜ አዋጅ የማ ዎች ስልጣን ባንቀጽ ዘጠና ሶስት ንውሳንቀጽ አንድ መሰረት የተሰጠው ነው,0.9869124889373779,0.3551671504974365,0.4375,0.14516129032258066,1.0
000942_gtts_aug1.wav,Dataset_4.0h/audio/000942_gtts_aug1.wav,በወንጀል ህግ አንቀጽ አምስት መቶ አራት አስር ስድስት መሰረት በህገ ወጥ መንገድ ሰዎችን ከአገር ማውጣት ወይም በሀገር ውስጥ የሰው ዝውውር መፈጸም በሰብአዊነት ላይ የሚፈጸም ወንጀል ሆኖ ተከሳሹ በዚህ ተግባር ከተሰማራ ንብረቱ እንዲወረስ እና በከባድ እስራት እንዲቀጣ ይደረጋል ።,Unknown,Unknown,በወንጀል ህግ አንቀጽ አምስት መቶ አራትአስር ስድስት መሰረት በህገወጥመንገድ ሰዎችን ከአገር መውጣት ወይም በሀገር ውስጥ የሰው ዝውውር መፈጸምበሰብአዊነት ላይ የሚፈጸም ወንጀል ሆነው ተከሳሹ በዚህ ተግባር ከተሰማራ ንብረቱ እንዲወረስና በከባድ እስራት እንዲቀጣ ይደረጋል,0.9827349185943604,1.0036139488220215,0.3157894736842105,0.03571428571428571,1.0
